time,open,high,low,close,volume
2023-02-06 14:25:00,151.8771359708641,151.97674551579246,151.78739764209976,151.91701967253712,433306

2023-02-06 14:20:00,151.94693244879187,152.0765544792292,151.82728134377282,151.8821214335732,417093

2023-02-06 14:15:00,151.8771359708641,152.06658355381091,151.8771359708641,151.94693244879187,495358

2023-02-06 14:10:00,151.73754301500853,151.9667745903742,151.717601164172,151.89209235899148,505094

2023-02-06 14:05:00,151.76197178228324,151.94693244879187,151.70763023875375,151.72866889138626,367680

2023-02-06 14:00:00,151.71660407163017,151.9020632844097,151.68768838791723,151.75748486584502,482749

2023-02-06 13:55:00,151.5580663574799,151.77742671668153,151.49824080497038,151.71161860892104,387836

2023-02-06 13:50:00,151.30879322202352,151.59795005915294,151.2988222966053,151.54809543206167,393863

2023-02-06 13:45:00,151.30879322202352,151.44738908533728,151.23899674409574,151.31377868473265,356421

2023-02-06 13:40:00,151.3885606253696,151.45835710329737,151.14427295262232,151.30879322202352,548800

2023-02-06 13:35:00,151.34997314400093,151.45835710329737,151.209083967841,151.3885606253696,480653

2023-02-06 13:30:00,151.3736042372422,151.54809543206167,151.31876414744178,151.35366238640566,499118

2023-02-06 13:25:00,151.71261570146288,151.77742671668153,151.35864784911482,151.36861877453308,412287

2023-02-06 13:20:00,151.95690337421013,152.0067580013014,151.64780468624423,151.70763023875375,485934

2023-02-06 13:15:00,151.9718597623375,151.99678707588313,151.76755550051746,151.95700308346431,375864

2023-02-06 13:10:00,151.8472231946093,151.9868161504649,151.47829895413386,151.9668742996284,525122

2023-02-06 13:05:00,151.83725226919105,152.07595622370408,151.67771746249898,151.84712348535513,385463

2023-02-06 13:00:00,151.97684522504662,152.01672892671965,151.69765931333546,151.83615546739506,693938

2023-02-06 12:55:00,152.03667077755617,152.06817890187784,151.91701967253712,151.98482196538123,292685

2023-02-06 12:50:00,152.1662928079935,152.23608928592128,151.9668742996284,152.03667077755617,278990

2023-02-06 12:45:00,152.0266998521379,152.34576946552207,152.01672892671965,152.1662928079935,406669

2023-02-06 12:40:00,152.05661262839268,152.2759729875943,151.9718597623375,152.03667077755617,755094

2023-02-06 12:35:00,151.91701967253712,152.23608928592128,151.91183479131962,152.05661262839268,482388

2023-02-06 12:30:00,151.75798341211595,152.0266998521379,151.717601164172,151.91701967253712,401515

2023-02-06 12:25:00,151.76247032855417,151.91701967253712,151.70264477604462,151.76745579126327,286256

2023-02-06 12:20:00,151.5862840764136,151.8970778217006,151.5580663574799,151.76247032855417,387809

2023-02-06 12:15:00,151.8472231946093,151.95690337421013,151.5856858208885,151.5856858208885,438162

2023-02-06 12:10:00,151.77742671668153,151.97684522504662,151.77742671668153,151.8472231946093,395480

2023-02-06 12:05:00,151.52815358122515,151.94693244879187,151.50920882293045,151.77942090176518,591863

2023-02-06 12:00:00,151.58807884298886,151.62786283540768,151.36861877453308,151.52316811851603,564906

2023-02-06 11:55:00,151.75738515659086,151.88710689628235,151.53812450664338,151.59795005915294,512155

2023-02-06 11:50:00,152.09151086735656,152.1164381809022,151.72767179884443,151.75748486584502,476277

2023-02-06 11:45:00,152.44547871970462,152.48536242137766,151.9868161504649,152.09510040050714,530541

2023-02-06 11:40:00,152.36571131635858,152.50530427221415,152.17626373341176,152.43550779428637,503477

2023-02-06 11:35:00,152.2759729875943,152.39562409261336,152.1662928079935,152.3600278888702,456897

2023-02-06 11:30:00,152.45544964512288,152.654868153488,152.25603113675777,152.27338054698555,584939

2023-02-06 11:25:00,152.30588576384906,152.61498445181496,152.28594391301255,152.4455784289588,680298

2023-02-06 11:20:00,152.0964963300657,152.40559501803162,151.951917911501,152.28614333152092,537279

2023-02-06 11:15:00,151.86716504544583,152.1563218825752,151.81731041835454,152.10646725548398,530872

2023-02-06 11:10:00,151.79238310480892,151.9369615233736,151.66774653708075,151.85719412002757,560590

2023-02-06 11:05:00,152.0067580013014,152.4753914959594,151.75748486584502,151.7863008403038,930777

2023-02-06 11:00:00,151.83725226919105,152.1563218825752,151.80235403022718,151.99678707588313,751168

2023-02-06 10:55:00,151.77742671668153,151.9020632844097,151.57800820831645,151.82728134377282,641047

2023-02-06 10:50:00,151.3736042372422,151.92699059795535,151.30879322202352,151.77942090176518,957969

2023-02-06 10:45:00,151.09940378824015,151.39853155078782,151.02960731031237,151.37380365575055,700284

2023-02-06 10:40:00,150.92989805612984,151.31876414744178,150.90995620529333,151.08943286282192,851783

2023-02-06 10:35:00,150.64074121900043,150.9997942433118,150.46625002418097,150.92989805612984,764481

2023-02-06 10:30:00,150.93986898154807,150.95981083238462,150.46126456147184,150.6507121444187,1387800

2023-02-06 10:25:00,151.05453462385802,151.21905489325923,150.89988557062088,150.92989805612984,853640

2023-02-06 10:20:00,151.21905489325923,151.34867692369656,150.91992713071159,151.05952008656715,1205010

2023-02-06 10:15:00,151.38357516266043,151.41847340162437,151.00966545947585,151.21905489325923,1276214

2023-02-06 10:10:00,152.13638003173872,152.1662928079935,151.3388057075325,151.38357516266043,1088718

2023-02-06 10:05:00,151.8970778217006,152.26610177143024,151.6787145550408,152.13638003173872,953695

2023-02-06 10:00:00,152.03667077755617,152.1563218825752,151.70085000946935,151.8970778217006,1031878

2023-02-06 09:55:00,151.43841525246086,152.10646725548398,151.43841525246086,152.03667077755617,1226568

2023-02-06 09:50:00,152.1662928079935,152.21116197237563,151.26890952035052,151.41847340162437,1256057

2023-02-06 09:45:00,151.85719412002757,152.49533334679592,151.81731041835454,152.14635095715698,1443119

2023-02-06 09:40:00,151.62786283540768,152.10646725548398,151.54809543206167,151.86706533619164,1484693

2023-02-06 09:35:00,152.3158566892673,152.35574039094035,151.47829895413386,151.61849016551454,1802206

2023-02-06 09:30:00,152.1313945690296,152.654868153488,151.6079209845712,152.3158566892673,3805229

2023-02-06 09:25:00,152.50530427221415,152.52524612305066,151.78739764209976,152.05661262839268,240780

2023-02-06 09:20:00,152.654868153488,152.7944611093436,152.50530427221415,152.54518797388718,44848

2023-02-06 09:15:00,152.40559501803162,152.73463555683404,152.3158566892673,152.61498445181496,44001

2023-02-06 09:10:00,152.44547871970462,152.50530427221415,152.26610177143024,152.35574039094035,37085

2023-02-06 09:05:00,152.49533334679592,152.654868153488,152.40559501803162,152.40559501803162,1951899

2023-02-06 09:00:00,152.44547871970462,152.51527519763243,152.40559501803162,152.40559501803162,32886

2023-02-06 08:55:00,152.33579854010384,152.52524612305066,152.1563218825752,152.42553686886814,41859

2023-02-06 08:50:00,152.2061765096665,152.32582761468558,152.18623465883,152.30588576384906,38384

2023-02-06 08:45:00,152.52524612305066,152.52524612305066,152.10646725548398,152.23608928592128,46924

2023-02-06 08:40:00,152.37568224177684,152.53521704846892,152.32582761468558,152.52524612305066,21058

2023-02-06 08:35:00,152.25603113675777,152.4753914959594,152.25603113675777,152.42553686886814,62062

2023-02-06 08:30:00,152.75457740767052,152.79386285381847,152.25603113675777,152.2759729875943,53824

2023-02-06 08:25:00,152.6748100043245,152.8542866618531,152.6349263026515,152.71499283376008,26447

2023-02-06 08:20:00,152.99387961770867,153.00385054312693,152.66483907890625,152.68478092974274,35828

2023-02-06 08:15:00,152.644498391053,152.95399591603567,152.51527519763243,152.95399591603567,34246

2023-02-06 08:10:00,152.49533334679592,152.64489722806974,152.49533334679592,152.64479751881555,11349

2023-02-06 08:05:00,152.52524612305066,152.55515889930544,152.40559501803162,152.46542057054114,23864

2023-02-06 08:00:00,152.52833710993033,153.66591999089908,152.13787567055147,152.51527519763243,145241

2023-02-06 07:55:00,152.45544964512288,152.55515889930544,152.45544964512288,152.52524612305066,12026

2023-02-06 07:50:00,152.58507167556021,152.58507167556021,152.41556594344988,152.45544964512288,20816

2023-02-06 07:45:00,152.71469370599752,152.75457740767052,152.58507167556021,152.58507167556021,19809

2023-02-06 07:40:00,152.61498445181496,152.7944611093436,152.54518797388718,152.77451925850704,27049

2023-02-06 07:35:00,152.2959148384308,152.62495537723322,152.18623465883,152.62495537723322,30556

2023-02-06 07:30:00,152.26600206217606,152.37568224177684,152.1563218825752,152.30588576384906,31616

2023-02-06 07:25:00,152.25603113675777,152.3158566892673,152.2061765096665,152.30588576384906,9116

2023-02-06 07:20:00,152.30588576384906,152.40559501803162,152.25603113675777,152.25603113675777,18438

2023-02-06 07:15:00,152.55515889930544,152.55515889930544,152.25603113675777,152.30588576384906,11755

2023-02-06 07:10:00,152.60501352639673,152.654868153488,152.55515889930544,152.55515889930544,15655

2023-02-06 07:05:00,152.45544964512288,152.62495537723322,152.41556594344988,152.45544964512288,20530

2023-02-06 07:00:00,152.40559501803162,152.58507167556021,152.35574039094035,152.43550779428637,51648

2023-02-06 06:55:00,152.30588576384906,152.42553686886814,152.25603113675777,152.25603113675777,10706

2023-02-06 06:50:00,152.25603113675777,152.25603113675777,152.1662928079935,152.1662928079935,2399

2023-02-06 06:45:00,152.14635095715698,152.25603113675777,152.0964963300657,152.25603113675777,13066

2023-02-06 06:40:00,152.1563218825752,152.1563218825752,152.06658355381091,152.14635095715698,9100

2023-02-06 06:35:00,152.08652540464743,152.18623465883,152.08652540464743,152.13638003173872,3395

2023-02-06 06:30:00,152.30588576384906,152.30588576384906,152.05661262839268,152.05661262839268,15375

2023-02-06 06:25:00,152.2759729875943,152.41556594344988,152.2759729875943,152.41556594344988,1903

2023-02-06 06:20:00,152.48536242137766,152.48536242137766,152.30588576384906,152.30588576384906,5712

2023-02-06 06:15:00,152.28594391301255,152.45544964512288,152.28594391301255,152.45544964512288,2618

2023-02-06 06:10:00,152.42553686886814,152.42553686886814,152.26600206217606,152.2759729875943,4433

2023-02-06 06:05:00,152.36571131635858,152.43550779428637,152.36571131635858,152.43550779428637,1524

2023-02-06 06:00:00,152.39562409261336,152.39562409261336,152.36571131635858,152.36571131635858,1307

2023-02-06 05:55:00,152.45544964512288,152.5651298247237,152.45544964512288,152.48536242137766,7581

2023-02-06 05:50:00,152.30588576384906,152.46542057054114,152.2759729875943,152.46542057054114,2633

2023-02-06 05:45:00,152.45544964512288,152.45544964512288,152.32582761468558,152.32582761468558,2714

2023-02-06 05:40:00,152.25603113675777,152.53521704846892,152.25603113675777,152.53521704846892,10619

2023-02-06 05:35:00,152.26600206217606,152.30588576384906,152.2061765096665,152.21614743508476,4528

2023-02-06 05:30:00,152.33579854010384,152.33579854010384,152.25603113675777,152.32582761468558,2242

2023-02-06 05:25:00,152.28594391301255,152.34576946552207,152.28594391301255,152.33579854010384,1455

2023-02-06 05:20:00,152.36571131635858,152.37568224177684,152.23608928592128,152.35574039094035,4590

2023-02-06 05:15:00,152.53521704846892,152.53521704846892,152.40559501803162,152.40559501803162,6101

2023-02-06 05:10:00,152.43550779428637,152.49533334679592,152.37568224177684,152.49533334679592,4954

2023-02-06 05:05:00,152.36571131635858,152.45544964512288,152.36571131635858,152.42553686886814,4998

2023-02-06 05:00:00,152.58507167556021,152.59504260097845,152.35574039094035,152.40559501803162,10444

2023-02-06 04:55:00,152.64489722806974,152.64489722806974,152.51527519763243,152.51527519763243,9551

2023-02-06 04:50:00,152.72466463141578,152.72466463141578,152.6349263026515,152.71469370599752,6990

2023-02-06 04:45:00,152.654868153488,152.75457740767052,152.61498445181496,152.654868153488,8133

2023-02-06 04:40:00,152.7645483330888,152.7844901839253,152.60501352639673,152.6349263026515,4759

2023-02-06 04:35:00,152.8542866618531,152.8542866618531,152.7047227805793,152.7047227805793,14986

2023-02-06 04:30:00,152.7944611093436,152.88419943810788,152.77451925850704,152.8542866618531,5264

2023-02-06 04:25:00,152.8542866618531,152.86425758727137,152.7844901839253,152.84431573643482,5545

2023-02-06 04:20:00,152.58507167556021,152.93405406519915,152.58507167556021,152.8742285126896,4547

2023-02-06 04:15:00,152.45544964512288,152.57510075014196,152.42553686886814,152.57510075014196,15102

2023-02-06 04:10:00,152.60501352639673,152.60501352639673,152.42553686886814,152.42553686886814,14487

2023-02-06 04:05:00,152.59504260097845,152.72466463141578,152.59504260097845,152.60501352639673,7349

2023-02-06 04:00:00,153.06367609563645,153.06367609563645,152.46542057054114,152.57510075014196,21562

2023-02-03 19:55:00,153.88129197993365,153.94111753244317,153.8713210545154,153.94111753244317,6416

2023-02-03 19:50:00,153.8912629053519,153.90123383077014,153.86135012909713,153.8813916891878,5608

2023-02-03 19:45:00,153.88129197993365,153.90123383077014,153.8513792036789,153.86135012909713,3581

2023-02-03 19:40:00,153.94111753244317,153.94111753244317,153.88129197993365,153.88129197993365,1396

2023-02-03 19:35:00,153.91120475618843,153.91120475618843,153.91120475618843,153.91120475618843,2019

2023-02-03 19:30:00,153.90123383077014,153.91120475618843,153.90123383077014,153.91120475618843,1663

2023-02-03 19:25:00,153.8912629053519,153.91120475618843,153.8912629053519,153.90123383077014,2904

2023-02-03 19:20:00,153.8912629053519,153.90123383077014,153.8912629053519,153.8912629053519,1316

2023-02-03 19:15:00,153.8015245765876,153.8713210545154,153.8015245765876,153.8713210545154,9538

2023-02-03 19:10:00,153.81149550200584,153.83143735284239,153.8015245765876,153.83143735284239,2303

2023-02-03 19:05:00,153.83143735284239,153.8513792036789,153.8015245765876,153.8015245765876,1812

2023-02-03 19:00:00,153.84140827826062,153.84140827826062,153.8015245765876,153.8015245765876,702

2023-02-03 18:55:00,153.83143735284239,153.84140827826062,153.7815827257511,153.83143735284239,4621

2023-02-03 18:50:00,153.79155365116935,153.83143735284239,153.7815827257511,153.82146642742413,3542

2023-02-03 18:45:00,153.83143735284239,153.83143735284239,153.77161180033283,153.77161180033283,1808

2023-02-03 18:40:00,153.77161180033283,153.84140827826062,153.77161180033283,153.83143735284239,7607

2023-02-03 18:35:00,153.7616408749146,153.77161180033283,153.7616408749146,153.77161180033283,460

2023-02-03 18:30:00,153.8713210545154,153.8713210545154,153.83143735284239,153.84140827826062,1008

2023-02-03 18:25:00,153.8513792036789,153.8713210545154,153.8015245765876,153.83143735284239,9899

2023-02-03 18:20:00,153.84140827826062,153.84140827826062,153.81149550200584,153.81149550200584,1298

2023-02-03 18:15:00,153.8015245765876,153.8912629053519,153.7815827257511,153.8015245765876,2022

2023-02-03 18:10:00,153.84140827826062,153.8713210545154,153.77161180033283,153.8015245765876,3432

2023-02-03 18:05:00,153.77161180033283,153.90123383077014,153.7616408749146,153.8015245765876,9371

2023-02-03 18:00:00,153.70181532240505,153.75166994949632,153.6021060682225,153.70181532240505,4658

2023-02-03 17:55:00,153.65196069531376,153.75166994949632,153.622047919059,153.75166994949632,6327

2023-02-03 17:50:00,153.65196069531376,153.6918443969868,153.6021060682225,153.65196069531376,3883

2023-02-03 17:45:00,153.68187347156854,153.77161180033283,153.65196069531376,153.6918443969868,5984

2023-02-03 17:40:00,153.77161180033283,153.8513792036789,153.58216421738598,153.58216421738598,12614

2023-02-03 17:35:00,153.81149550200584,153.84140827826062,153.75166994949632,153.76154116566042,6849

2023-02-03 17:30:00,153.91120475618843,153.91120475618843,153.82146642742413,153.8513792036789,7197

2023-02-03 17:25:00,153.9311466070249,153.9610593832797,153.8713210545154,153.94111753244317,7809

2023-02-03 17:20:00,153.90123383077014,153.9311466070249,153.82146642742413,153.90123383077014,18431

2023-02-03 17:15:00,153.8912629053519,153.9610593832797,153.8513792036789,153.88129197993365,17848

2023-02-03 17:10:00,154.03085586120747,154.050797712044,153.81149550200584,153.92117568160668,47920

2023-02-03 17:05:00,154.04082678662573,154.04082678662573,154.01091401037098,154.01091401037098,7225

2023-02-03 17:00:00,153.9810012341162,154.050797712044,153.9810012341162,154.04082678662573,13366

2023-02-03 16:55:00,153.94111753244317,153.99097215953446,153.9311466070249,153.98598669682534,5046

2023-02-03 16:50:00,154.01091401037098,154.01091401037098,153.9311466070249,153.9311466070249,13977

2023-02-03 16:45:00,153.91120475618843,154.050797712044,153.90123383077014,154.050797712044,18437

2023-02-03 16:40:00,153.88129197993365,154.050797712044,153.81149550200584,153.90123383077014,35574

2023-02-03 16:35:00,153.8513792036789,153.9311466070249,153.82146642742413,153.88129197993365,586045

2023-02-03 16:30:00,153.75166994949632,153.8912629053519,153.75166994949632,153.8513792036789,12601

2023-02-03 16:25:00,153.91120475618843,154.050797712044,153.66193162073205,153.74169902407806,96563

2023-02-03 16:20:00,153.97103030869792,154.0009430849527,153.91120475618843,153.91120475618843,24182

2023-02-03 16:15:00,154.0707395628805,154.12059418997177,153.95108845786143,153.9810012341162,179819

2023-02-03 16:10:00,154.12059418997177,154.14053604080829,154.050797712044,154.06076863746225,219504

2023-02-03 16:05:00,154.1106232645535,154.25021622040907,154.050797712044,154.1106232645535,62625

2023-02-03 16:00:00,154.050797712044,154.32001269833688,154.050797712044,154.12059418997177,3168249

2023-02-03 15:55:00,154.35989640000992,154.49948935586545,154.01091401037098,154.050797712044,2651830

2023-02-03 15:50:00,154.0208849357892,154.43966380335593,153.95108845786143,154.35989640000992,2015913

2023-02-03 15:45:00,154.3449400118825,154.5044748185746,153.8513792036789,154.0208849357892,1580138

2023-02-03 15:40:00,154.3599961092641,154.6989078642306,154.28012899666385,154.35989640000992,1248336

2023-02-03 15:35:00,154.2003615933178,154.46947687035654,154.2003615933178,154.35989640000992,969307

2023-02-03 15:30:00,154.4496347287742,154.59919861004803,154.17044881706306,154.200461302572,1018078

2023-02-03 15:25:00,154.71884971506708,154.87339905905003,154.4542213544666,154.45462019148331,852019

2023-02-03 15:20:00,154.66899508797582,154.74876249132186,154.50946028128374,154.71884971506708,779152

2023-02-03 15:15:00,154.46459111690157,154.74876249132186,154.15050696622654,154.68395147610318,1123783

2023-02-03 15:10:00,154.34992547459166,154.50946028128374,154.2003615933178,154.45970536344663,845719

2023-02-03 15:05:00,153.92117568160668,154.38980917626466,153.7815827257511,154.33845891036066,911794

2023-02-03 15:00:00,154.23027436957258,154.23027436957258,153.64198976989553,153.92117568160668,1281104

2023-02-03 14:55:00,154.5742712965024,154.66899508797582,153.95108845786143,154.23027436957258,1312862

2023-02-03 14:50:00,154.67896601339407,154.71884971506708,154.4496347287742,154.58922768462978,667273

2023-02-03 14:45:00,154.65912387181174,154.7587334167401,154.4496347287742,154.67896601339407,947465

2023-02-03 14:40:00,155.1176867317973,155.23733783681635,154.63908231172104,154.65912387181174,877611

2023-02-03 14:35:00,154.4496347287742,155.13762858263382,154.41972195251944,155.12755794796138,1019384

2023-02-03 14:30:00,154.72592907211404,154.72882064048534,154.26018714582736,154.43966380335593,763002

2023-02-03 14:25:00,154.50946028128374,154.7587334167401,154.24024529499084,154.72882064048534,772675

2023-02-03 14:20:00,154.52940213212023,154.8285298946679,154.46199867629284,154.49948935586545,762526

2023-02-03 14:15:00,154.95815192510523,154.96812285052346,154.34992547459166,154.54934398295674,776070

2023-02-03 14:10:00,154.9930501640691,155.04789025386953,154.6490532371393,154.95904930839285,595605

2023-02-03 14:05:00,154.81855896924966,155.12765765721556,154.63908231172104,154.99803562677823,792804

2023-02-03 14:00:00,154.89832637259568,155.04779054461534,154.58922768462978,154.7886461929949,783625

2023-02-03 13:55:00,155.1433120101222,155.2971633893259,154.7786752675766,154.8947368394451,855654

2023-02-03 13:50:00,154.83850082008615,155.3869017180902,154.74876249132186,155.14759950805205,1336332

2023-02-03 13:45:00,154.30007084750036,154.96812285052346,153.94111753244317,154.8319200093101,1755219

2023-02-03 13:40:00,154.52940213212023,154.80858804383138,154.14053604080829,154.29009992208213,1406844

2023-02-03 13:35:00,154.2701580712456,154.6889369388123,154.13056511539006,154.5393730575385,949228

2023-02-03 13:30:00,154.57925675921152,154.58922768462978,154.15040725697236,154.28012899666385,799413

2023-02-03 13:25:00,154.3549109373008,154.6988081549764,154.31004177291862,154.6091695354663,706535

2023-02-03 13:20:00,154.4234111949242,154.64885381863093,154.24024529499084,154.3549109373008,989381

2023-02-03 13:15:00,154.33995454917337,154.50946028128374,154.13056511539006,154.43966380335593,891734

2023-02-03 13:10:00,153.9311466070249,154.35989640000992,153.81648096471497,154.33995454917337,911233

2023-02-03 13:05:00,154.36986732542815,154.66889537872163,153.86135012909713,153.9311466070249,938638

2023-02-03 13:00:00,154.13056511539006,154.59919861004803,154.0009430849527,154.37983825084643,1152008

2023-02-03 12:55:00,154.72882064048534,154.878284812505,153.99097215953446,154.12946831359403,1621306

2023-02-03 12:50:00,155.13762858263382,155.22736691139812,154.6291113863028,154.72882064048534,1074094

2023-02-03 12:45:00,155.3370470909989,155.4666691214362,155.08777395554253,155.14261404534292,884298

2023-02-03 12:40:00,155.6840352955542,155.90538983983947,155.32707616558065,155.3350529059153,814831

2023-02-03 12:35:00,155.76589659323807,155.95524446693074,155.62620392812832,155.68602948063784,885273

2023-02-03 12:30:00,155.83559336191166,155.90538983983947,155.6062620772918,155.76579688398388,777706

2023-02-03 12:25:00,156.3092123192788,156.3241687074062,155.6960004060561,155.82562243649343,819622

2023-02-03 12:20:00,156.51361629035304,156.52358721577127,156.1247501990411,156.31349981720865,958134

2023-02-03 12:15:00,156.04498279569503,156.53345843193537,155.8954189144212,156.51770436977452,1094053

